product,Color,SIZE,Type/ Model,,catagory,SKU,סוג,שם,תיאור,במלאי?,מלאי,מחיר רגיל,קטגוריות,תגיות,Images,שיוך 1 שמות,שיוך 1 ערכים,אב,שיוך 1 פריטים גלובליים
BG,RDBKBK,16,SA,BOXING GLOVES,,BGSA-RDBKBK-16,variation,"SUPER AIR red black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-322.jpg,weight,16OZ,BGSA-RDBKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSA-WHBKBK,variable,"SUPER AIR white black black,כפפות איגרוף עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WHBKBK,8,SA,BOXING GLOVES,,BGSA-WHBKBK-8,variation,"SUPER AIR white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,8OZ,BGSA-WHBKBK,1
BG,WHBKBK,10,SA,BOXING GLOVES,,BGSA-WHBKBK-10,variation,"SUPER AIR white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,10OZ,BGSA-WHBKBK,1
BG,WHBKBK,12,SA,BOXING GLOVES,,BGSA-WHBKBK-12,variation,"SUPER AIR white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,12OZ,BGSA-WHBKBK,1
BG,WHBKBK,14,SA,BOXING GLOVES,,BGSA-WHBKBK-14,variation,"SUPER AIR white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,14OZ,BGSA-WHBKBK,1
BG,WHBKBK,16,SA,BOXING GLOVES,,BGSA-WHBKBK-16,variation,"SUPER AIR white black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKBGSA-122.jpg,weight,16OZ,BGSA-WHBKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSA-YWWHWH,variable,"SUPER AIR yellow white white,כפפות איגרוף עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,YWWHWH,8,SA,BOXING GLOVES,,BGSA-YWWHWH-8,variation,"SUPER AIR yellow white white,כפפות איגרוף עור",,1,2,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,8OZ,BGSA-YWWHWH,1
BG,YWWHWH,10,SA,BOXING GLOVES,,BGSA-YWWHWH-10,variation,"SUPER AIR yellow white white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,10OZ,BGSA-YWWHWH,1
BG,YWWHWH,12,SA,BOXING GLOVES,,BGSA-YWWHWH-12,variation,"SUPER AIR yellow white white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,12OZ,BGSA-YWWHWH,1
BG,YWWHWH,14,SA,BOXING GLOVES,,BGSA-YWWHWH-14,variation,"SUPER AIR yellow white white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,14OZ,BGSA-YWWHWH,1
BG,YWWHWH,16,SA,BOXING GLOVES,,BGSA-YWWHWH-16,variation,"SUPER AIR yellow white white,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-511-scaled.jpg,weight,16OZ,BGSA-YWWHWH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSA-YWBKBK,variable,"SUPER AIR yellow black black,כפפות איגרוף עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,YWBKBK,8,SA,BOXING GLOVES,,BGSA-YWBKBK-8,variation,"SUPER AIR yellow black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,8OZ,BGSA-YWBKBK,1
BG,YWBKBK,10,SA,BOXING GLOVES,,BGSA-YWBKBK-10,variation,"SUPER AIR yellow black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,10OZ,BGSA-YWBKBK,1
BG,YWBKBK,12,SA,BOXING GLOVES,,BGSA-YWBKBK-12,variation,"SUPER AIR yellow black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,12OZ,BGSA-YWBKBK,1
BG,YWBKBK,14,SA,BOXING GLOVES,,BGSA-YWBKBK-14,variation,"SUPER AIR yellow black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,14OZ,BGSA-YWBKBK,1
BG,YWBKBK,16,SA,BOXING GLOVES,,BGSA-YWBKBK-16,variation,"SUPER AIR yellow black black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGSA-522-scaled.jpg,weight,16OZ,BGSA-YWBKBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSA-WHRDBK,variable,"SUPER AIR white red black,כפפות איגרוף עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WHRDBK,8,SA,BOXING GLOVES,,BGSA-WHRDBK-8,variation,"SUPER AIR white red black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,8OZ,BGSA-WHRDBK,1
BG,WHRDBK,10,SA,BOXING GLOVES,,BGSA-WHRDBK-10,variation,"SUPER AIR white red black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,10OZ,BGSA-WHRDBK,1
BG,WHRDBK,12,SA,BOXING GLOVES,,BGSA-WHRDBK-12,variation,"SUPER AIR white red black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,12OZ,BGSA-WHRDBK,1
BG,WHRDBK,14,SA,BOXING GLOVES,,BGSA-WHRDBK-14,variation,"SUPER AIR white red black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,14OZ,BGSA-WHRDBK,1
BG,WHRDBK,16,SA,BOXING GLOVES,,BGSA-WHRDBK-16,variation,"SUPER AIR white red black,כפפות איגרוף עור",,1,4,545,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKBGAV_133.jpg,weight,16OZ,BGSA-WHRDBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGSA-WHBUBK,variable,"SUPER AIR white blue black,כפפות איגרוף עור","כפפות האגרוף מסדרת SUPER AIR עשויות עור מלא בעבודת יד, בעלות רשת אוורור",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WHBUBK,8,SA,BOXING GLOVES,,BGSA-WHBUBK-8,variation,"SUPER AIR white blue black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,8OZ,BGSA-WHBUBK,1
BG,WHBUBK,10,SA,BOXING GLOVES,,BGSA-WHBUBK-10,variation,"SUPER AIR white blue black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,10OZ,BGSA-WHBUBK,1
BG,WHBUBK,12,SA,BOXING GLOVES,,BGSA-WHBUBK-12,variation,"SUPER AIR white blue black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,12OZ,BGSA-WHBUBK,1
BG,WHBUBK,14,SA,BOXING GLOVES,,BGSA-WHBUBK-14,variation,"SUPER AIR white blue black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,14OZ,BGSA-WHBUBK,1
BG,WHBUBK,16,SA,BOXING GLOVES,,BGSA-WHBUBK-16,variation,"SUPER AIR white blue black,כפפות איגרוף עור",,0,0,545,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/BGSA-142.png,weight,16OZ,BGSA-WHBUBK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BPRO-BK,variable,BODY PROTECTOR black,,0,,,ציוד מאמנים,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING, MMA",https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,size,"S,M,L,XL",1,1
;,BK,S,BODY PROTECTOR,,TRAINERS,;-BK-S,variation,BODY PROTECTOR black,,0,0,600,,,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,size,S,BPRO-BK,1
BPRO,BK,M,BODY PROTECTOR,,TRAINERS,BPRO-BK-M,variation,BODY PROTECTOR black,,0,0,600,,,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,size,M,BPRO-BK,1
BPRO,BK,L,BODY PROTECTOR,,TRAINERS,BPRO-BK-L,variation,BODY PROTECTOR black,,0,0,600,,,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,size,L,BPRO-BK,1
BPRO,BK,XL,BODY PROTECTOR,,TRAINERS,BPRO-BK-XL,variation,BODY PROTECTOR black,,0,0,600,,,https://activebrands.co.il/wp-content/uploads/2023/10/TKBDPT-BK.jpg,size,XL,BPRO-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BPRO-BKSV,variable,BODY PROTECTOR black silver,,1,,,ציוד מאמנים,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING, MMA",https://activebrands.co.il/wp-content/uploads/2025/05/top-king-body-protection-empower-tkbdem-01-schwarz-silber_23fc.jpg,size,"S,M,L,XL",1,1
BPRO,BKSV,S,BODY PROTECTOR,TRAINERS,,BPRO-BKSV-S,variation,BODY PROTECTOR black silver,,1,1,600,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/TKBDEM-01-BKSV.jpg,size,S,BPRO-BKSV,1
BPRO,BKSV,M,BODY PROTECTOR,TRAINERS,,BPRO-BKSV-M,variation,BODY PROTECTOR black silver,,0,0,600,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/TKBDEM-01-BKSV.jpg,size,M,BPRO-BKSV,1
BPRO,BKSV,L,BODY PROTECTOR,TRAINERS,,BPRO-BKSV-L,variation,BODY PROTECTOR black silver,,0,0,600,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/TKBDEM-01-BKSV.jpg,size,L,BPRO-BKSV,1
BPRO,BKSV,XL,BODY PROTECTOR,TRAINERS,,BPRO-BKSV-XL,variation,BODY PROTECTOR black silver,,0,0,600,,,https://activebrands.co.il/wp-content/uploads-new/2021/05/TKBDEM-01-BKSV.jpg,size,XL,BPRO-BKSV,1
,,,,,,,,,,,,,,,,,,,
FME,BKWH,FME,TRAINERS,FOCUS MITTS,,FME-BKWH,simple,"""EXTREME"" Focus mitts, זוג כריות בעיטות דמוי עור",,1,4,695,,,https://activebrands.co.il/wp-content/uploads/2023/10/Top-King-Focus-Mitts-Extreme-TKFME-White-2-2-5-500x500-1.jpg,color,BKWH,FME-BKWH,1
FME,BKBU,FME,TRAINERS,FOCUS MITTS,,FME-BKBU,simple,"""EXTREME"" Focus mitts, זוג כריות בעיטות דמוי עור",,1,3,695,,,https://activebrands.co.il/wp-content/uploads/2023/10/fme-bk-wh-bu.jpeg,color,BKBU,FME-BKBU,1
FME,BKRD,FME,TRAINERS,FOCUS MITTS,,FME-BKRD,simple,"""EXTREME"" Focus mitts, זוג כריות בעיטות דמוי עור",,1,3,695,,,https://activebrands.co.il/wp-content/uploads/2023/10/fme-bk-wh-rd.jpg,color,BKRD,FME-BKRD,1
FME,BKYW,FME,TRAINERS,FOCUS MITTS,,FME-BKYW,simple,"""EXTREME"" Focus mitts, זוג כריות בעיטות דמוי עור",,1,4,695,,,https://activebrands.co.il/wp-content/uploads/2023/10/TKBFME-YW.jpg,color,BKYW,FME-BKYW,1
,,,,,,,,,,,,,,,,,,,
,,,,,,FMP,variable,"""PROFESSIONAL"" Focus mitts",,1,,,ציוד מאמנים,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING, MMA",https://topkingisrael.com/wp-content/uploads/2021/10/fmp-wh.jpg,color,"YW,BK-WH,WH,YW",1,1
FMP,YW,FMP,TRAINERS,FOCUS MITTS,,FMP-YW,variation,"""PROFESSIONAL"" Focus mitts",,1,2,610,,,https://topkingisrael.com/wp-content/uploads/2021/10/fmp-wh.jpg,color,YW,FMP,1
FMP,BKWH,FMP,TRAINERS,FOCUS MITTS,,FMP-BKWH,variation,"""PROFESSIONAL"" Focus mitts",,0,0,610,,,https://activebrands.co.il/wp-content/uploads/2025/02/fmp-wh.jpg,color,BKWH,FMP,1
FMP,WH,FMP,TRAINERS,FOCUS MITTS,,FMP-WH,variation,"""PROFESSIONAL"" Focus mitts",,1,2,610,,,https://topkingisrael.com/wp-content/uploads/2021/10/fmp-wh.jpg,color,WH,FMP,1
FMP,YW,FMP,TRAINERS,FOCUS MITTS,,FMP-YW,variation,"""PROFESSIONAL"" Focus mitts",,1,2,610,,,https://activebrands.co.il/wp-content/uploads/2023/10/fmp-yw.jpg,color,YW,FMP,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-BK,variable,"PRO-GL black ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/11/TKSGP-22-copy.jpg,size,"S,M,L,XL",1,1
SG,BK,S,GL,SHIN GUARD,,SGGL-BK-S,variation,"PRO-GL black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKSGP-22-copy.jpg,size,S,SGGL-BK,1
SG,BK,M,GL,SHIN GUARD,,SGGL-BK-M,variation,"PRO-GL black ,מגני שוק עור",,1,23,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKSGP-22-copy.jpg,size,M,SGGL-BK,1
SG,BK,L,GL,SHIN GUARD,,SGGL-BK-L,variation,"PRO-GL black ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKSGP-22-copy.jpg,size,L,SGGL-BK,1
SG,BK,XL,GL,SHIN GUARD,,SGGL-BK-XL,variation,"PRO-GL black ,מגני שוק עור",,1,5,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/11/TKSGP-22-copy.jpg,size,XL,SGGL-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-BU,variable,"PRO-GL blue ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-441-scaled.jpg,size,"S,M,L,XL",1,1
SG,BU,S,GL,SHIN GUARD,,SGGL-BU-S,variation,"PRO-GL blue ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-441-scaled.jpg,size,S,SGGL-BU,1
SG,BU,M,GL,SHIN GUARD,,SGGL-BU-M,variation,"PRO-GL blue ,מגני שוק עור",,1,4,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-441-scaled.jpg,size,M,SGGL-BU,1
SG,BU,L,GL,SHIN GUARD,,SGGL-BU-L,variation,"PRO-GL blue ,מגני שוק עור",,1,5,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-441-scaled.jpg,size,L,SGGL-BU,1
SG,BU,XL,GL,SHIN GUARD,,SGGL-BU-XL,variation,"PRO-GL blue ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-441-scaled.jpg,size,XL,SGGL-BU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-PK,variable,"PRO-GL pink ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-662-scaled.jpg,size,"S,M,L,XL",1,1
SG,PK,S,GL,SHIN GUARD,,SGGL-PK-S,variation,"PRO-GL pink ,מגני שוק עור",,1,1,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-662-scaled.jpg,size,S,SGGL-PK,1
SG,PK,M,GL,SHIN GUARD,,SGGL-PK-M,variation,"PRO-GL pink ,מגני שוק עור",,1,5,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-662-scaled.jpg,size,M,SGGL-PK,1
SG,PK,L,GL,SHIN GUARD,,SGGL-PK-L,variation,"PRO-GL pink ,מגני שוק עור",,1,3,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-662-scaled.jpg,size,L,SGGL-PK,1
SG,PK,XL,GL,SHIN GUARD,,SGGL-PK-XL,variation,"PRO-GL pink ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-662-scaled.jpg,size,XL,SGGL-PK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-WH,variable,"PRO-GL white ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-112-scaled.jpg,size,"S,M,L,XL",1,1
SG,WH,S,GL,SHIN GUARD,,SGGL-WH-S,variation,"PRO-GL white ,מגני שוק עור",,1,6,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-112-scaled.jpg,size,S,SGGL-WH,1
SG,WH,M,GL,SHIN GUARD,,SGGL-WH-M,variation,"PRO-GL white ,מגני שוק עור",,1,36,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-112-scaled.jpg,size,M,SGGL-WH,1
SG,WH,L,GL,SHIN GUARD,,SGGL-WH-L,variation,"PRO-GL white ,מגני שוק עור",,1,10,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-112-scaled.jpg,size,L,SGGL-WH,1
SG,WH,XL,GL,SHIN GUARD,,SGGL-WH-XL,variation,"PRO-GL white ,מגני שוק עור",,1,8,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-112-scaled.jpg,size,XL,SGGL-WH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-RD,variable,"PRO-GL red ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-331-scaled.jpg,size,"S,M,L,XL",1,1
SG,RD,S,GL,SHIN GUARD,,SGGL-RD-S,variation,"PRO-GL red ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-331-scaled.jpg,size,S,SGGL-RD,1
SG,RD,M,GL,SHIN GUARD,,SGGL-RD-M,variation,"PRO-GL red ,מגני שוק עור",,1,1,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-331-scaled.jpg,size,M,SGGL-RD,1
SG,RD,L,GL,SHIN GUARD,,SGGL-RD-L,variation,"PRO-GL red ,מגני שוק עור",,1,3,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-331-scaled.jpg,size,L,SGGL-RD,1
SG,RD,XL,GL,SHIN GUARD,,SGGL-RD-XL,variation,"PRO-GL red ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-331-scaled.jpg,size,XL,SGGL-RD,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGGL-YW,variable,"PRO-GL yellow ,מגני שוק עור",מגני השוק מסדרת PRO עשויים עור מלא בעבודת יד,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-552-scaled.jpg,size,"S,M,L,XL",1,1
SG,YW,S,GL,SHIN GUARD,,SGGL-YW-S,variation,"PRO-GL yellow ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-552-scaled.jpg,size,S,SGGL-YW,1
SG,YW,M,GL,SHIN GUARD,,SGGL-YW-M,variation,"PRO-GL yellow ,מגני שוק עור",,1,1,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-552-scaled.jpg,size,M,SGGL-YW,1
SG,YW,L,GL,SHIN GUARD,,SGGL-YW-L,variation,"PRO-GL yellow ,מגני שוק עור",,1,5,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-552-scaled.jpg,size,L,SGGL-YW,1
SG,YW,XL,GL,SHIN GUARD,,SGGL-YW-XL,variation,"PRO-GL yellow ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGP-552-scaled.jpg,size,XL,SGGL-YW,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGEM01-WHSV,variable,"EMPOWER CREATIVITY white silver ,מגני שוק עור",מגני השוק מסדרת EMPOWER CREATIVITY עשויים שכבה כפולה של ספוג בעל דחיסות גבוהה המבטיח הגנה מרבית ונראות מרשימה.,0,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-White.jpg,size,"S,M,L,XL",1,1
SG,WHSV,S,EM01,SHIN GUARD,,SGEM01-WHSV-S,variation,"EMPOWER CREATIVITY white silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-White.jpg,size,S,SGEM01-WHSV,1
SG,WHSV,M,EM01,SHIN GUARD,,SGEM01-WHSV-M,variation,"EMPOWER CREATIVITY white silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-White.jpg,size,M,SGEM01-WHSV,1
SG,WHSV,L,EM01,SHIN GUARD,,SGEM01-WHSV-L,variation,"EMPOWER CREATIVITY white silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-White.jpg,size,L,SGEM01-WHSV,1
SG,WHSV,XL,EM01,SHIN GUARD,,SGEM01-WHSV-XL,variation,"EMPOWER CREATIVITY white silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-White.jpg,size,XL,SGEM01-WHSV,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGEM01-BKSV,variable,"EMPOWER CREATIVITY black silver ,מגני שוק עור",מגני השוק מסדרת EMPOWER CREATIVITY עשויים שכבה כפולה של ספוג בעל דחיסות גבוהה המבטיח הגנה מרבית ונראות מרשימה.,0,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGEM-01-SV-Black-scaled.jpg,size,"S,M,L,XL",1,1
SG,BKSV,S,EM01,SHIN GUARD,,SGEM01-BKSV-S,variation,"EMPOWER CREATIVITY black silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/sgem01-bksv.jpg,size,S,SGEM01-BKSV,1
SG,BKSV,M,EM01,SHIN GUARD,,SGEM01-BKSV-M,variation,"EMPOWER CREATIVITY black silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/sgem01-bksv.jpg,size,M,SGEM01-BKSV,1
SG,BKSV,L,EM01,SHIN GUARD,,SGEM01-BKSV-L,variation,"EMPOWER CREATIVITY black silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/sgem01-bksv.jpg,size,L,SGEM01-BKSV,1
SG,BKSV,XL,EM01,SHIN GUARD,,SGEM01-BKSV-XL,variation,"EMPOWER CREATIVITY black silver ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/sgem01-bksv.jpg,size,XL,SGEM01-BKSV,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGSS01-BU,variable,"SUPER STAR blue ,מגני שוק עור",בעיצוב מגני השוק מסדרת SUPER STAR הושם דגש רב על השרירים העוטפים את השוק וכן על מפרק הברך,1,,,מגני שוק,"אגרוף, אגרוף תאילנדי, מגן שוק,טופ קינג, TOP KING",https://activebrands.co.il/wp-content/uploads-new/2022/09/TKSGSS-01-BU-.jpg,size,"S,M,L,XL",1,1
SG,BU,S,SS01,SHIN GUARD,,SGSS01-BU-S,variation,"SUPER STAR blue ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKSG-SS01-BU.jpg,size,S,SGSS01-BU,1
SG,BU,M,SS01,SHIN GUARD,,SGSS01-BU-M,variation,"SUPER STAR blue ,מגני שוק עור",,0,0,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKSG-SS01-BU.jpg,size,M,SGSS01-BU,1
SG,BU,L,SS01,SHIN GUARD,,SGSS01-BU-L,variation,"SUPER STAR blue ,מגני שוק עור",,1,1,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKSG-SS01-BU.jpg,size,L,SGSS01-BU,1
SG,BU,XL,SS01,SHIN GUARD,,SGSS01-BU-XL,variation,"SUPER STAR blue ,מגני שוק עור",,1,1,485,,,https://activebrands.co.il/wp-content/uploads-new/2020/12/TKSG-SS01-BU.jpg,size,XL,SGSS01-BU,1
,,,,,,,,,,,,,,,,,,,
